Gene.stable.ID,Gene.name
ENSMUSG00000093180,GM25690
ENSMUSG00000077689,GM22499
ENSMUSG00000092827,MIR3091
ENSMUSG00000089029,GM25009
ENSMUSG00000099099,GM27337
ENSMUSG00000064851,GM24525
ENSMUSG00000076068,MIR678
ENSMUSG00000088093,GM22811
ENSMUSG00000080424,MIR466K
ENSMUSG00000064797,GM24357
ENSMUSG00000064707,GM22507
ENSMUSG00000104566,MIR7227
ENSMUSG00000087957,GM22560
ENSMUSG00000065044,N-R5S169
ENSMUSG00000096061,GM23681
ENSMUSG00000094834,GM25472
ENSMUSG00000096634,SNORD116L9
ENSMUSG00000079264,GM11077
ENSMUSG00000076455,MIR767
ENSMUSG00000098445,MIR6972
ENSMUSG00000089271,GM24552
ENSMUSG00000077463,GM26418
ENSMUSG00000096567,GM24098
ENSMUSG00000088001,GM22883
ENSMUSG00000094969,GM22420
ENSMUSG00000065482,MIR302C
ENSMUSG00000080511,GM22195
ENSMUSG00000096676,GM24517
ENSMUSG00000076006,MIR376C
ENSMUSG00000095087,GM25328
ENSMUSG00000077794,GM25560
ENSMUSG00000096535,GM24755
ENSMUSG00000099035,MIR7040
ENSMUSG00000065802,GM23041
ENSMUSG00000065858,GM22350
ENSMUSG00000093122,MIR1264
ENSMUSG00000080384,GM22105
ENSMUSG00000077454,GM25918
ENSMUSG00000065680,SNORD38A
ENSMUSG00000087847,GM25624
ENSMUSG00000084665,GM23214
ENSMUSG00000065924,GM22797
ENSMUSG00000088505,GM26489
ENSMUSG00000105497,MIR191
ENSMUSG00000093883,GM21866
ENSMUSG00000095357,GM23286
ENSMUSG00000084603,GM22204
ENSMUSG00000095943,GM25197
ENSMUSG00000104747,MIR292B
ENSMUSG00000084426,GM25105
ENSMUSG00000065303,GM23249
ENSMUSG00000077095,GM24342
ENSMUSG00000092659,MIR3100
ENSMUSG00000074108,RPL10-PS2
ENSMUSG00000064416,GM22248
ENSMUSG00000095045,GM22851
ENSMUSG00000065057,GM25703
ENSMUSG00000064775,GM25205
ENSMUSG00000099168,GM27717
ENSMUSG00000105878,GM44330
ENSMUSG00000105988,GM44479
ENSMUSG00000098989,MIR7223
ENSMUSG00000093067,GM23156
ENSMUSG00000065277,GM25126
ENSMUSG00000089488,GM24733
ENSMUSG00000093169,MIR3079
ENSMUSG00000089248,GM24050
ENSMUSG00000099218,MIR5124B
ENSMUSG00000089467,GM23700
ENSMUSG00000077380,GM22661
ENSMUSG00000064652,GM24165
ENSMUSG00000076144,MIR709
ENSMUSG00000093277,GM26236
ENSMUSG00000064798,N-R5S193
ENSMUSG00000092855,GM25958
ENSMUSG00000077190,GM22269
ENSMUSG00000084421,GM25107
ENSMUSG00000088797,GM22537
ENSMUSG00000088574,GM24534
ENSMUSG00000077281,GM26396
ENSMUSG00000098750,GM27653
ENSMUSG00000096587,MIR467A-6
ENSMUSG00000089534,GM25166
ENSMUSG00000088523,GM26089
ENSMUSG00000098932,MIR6410
ENSMUSG00000095116,GM23714
ENSMUSG00000095121,GM23216
ENSMUSG00000099183,GM27881
ENSMUSG00000093660,GM26505
ENSMUSG00000093176,MIR5119
ENSMUSG00000098347,MIR6339
ENSMUSG00000099066,MIR6978
ENSMUSG00000065313,GM26062
ENSMUSG00000098884,MIR7689
ENSMUSG00000084609,GM22199
ENSMUSG00000105682,GM44323
ENSMUSG00000065212,GM26264
ENSMUSG00000098527,MIR6961
ENSMUSG00000089389,GM24682
ENSMUSG00000098279,MIR6908
ENSMUSG00000088118,GM24059
ENSMUSG00000064453,SNORD21
ENSMUSG00000099191,GM27375
ENSMUSG00000084480,N-R5S155
ENSMUSG00000077653,GM23321
ENSMUSG00000093227,MIR1251
ENSMUSG00000087716,GM25825
ENSMUSG00000088732,GM23894
ENSMUSG00000098299,MIR7224
ENSMUSG00000088218,GM22078
ENSMUSG00000088904,GM25440
ENSMUSG00000088738,GM27579
ENSMUSG00000095989,GM23049
ENSMUSG00000089436,GM23198
ENSMUSG00000064630,GM25143
ENSMUSG00000076332,GM24715
ENSMUSG00000064686,GM25810
ENSMUSG00000094550,GM22393
ENSMUSG00000088651,GM24853
ENSMUSG00000094038,GM24657
ENSMUSG00000093562,GM23090
ENSMUSG00000077474,GM24792
ENSMUSG00000098641,RNU3B4
ENSMUSG00000106400,MIR216C
ENSMUSG00000106655,MIR3961
ENSMUSG00000064687,GM25811
ENSMUSG00000105165,MIR7686
ENSMUSG00000080556,MIR467G
ENSMUSG00000064940,GM23239
ENSMUSG00000065722,GM26166
ENSMUSG00000065484,MIR130A
ENSMUSG00000098701,MIR6914
ENSMUSG00000084616,GM25047
ENSMUSG00000092693,GM22923
ENSMUSG00000088739,GM23891
ENSMUSG00000095701,GM24830
ENSMUSG00000077227,GM22272
ENSMUSG00000088207,GM23756
ENSMUSG00000093240,GM24573
ENSMUSG00000098504,MIR6351
ENSMUSG00000094850,GM24319
ENSMUSG00000089366,GM23824
ENSMUSG00000089504,GM23475
ENSMUSG00000089189,GM22943
ENSMUSG00000065808,GM23037
ENSMUSG00000106183,MIR101C
ENSMUSG00000077890,MIR875
ENSMUSG00000070102,MIR455
ENSMUSG00000065795,GM25513
ENSMUSG00000098942,MIR8100
ENSMUSG00000088509,GM22789
ENSMUSG00000094095,GM25648
ENSMUSG00000077465,GM26423
ENSMUSG00000065100,GM26132
ENSMUSG00000088680,GM23997
ENSMUSG00000099049,GM27289
ENSMUSG00000105768,GM44495
ENSMUSG00000064551,GM24624
ENSMUSG00000095880,GM26429
ENSMUSG00000095946,GM25196
ENSMUSG00000084658,GM22721
ENSMUSG00000096845,GM25597
ENSMUSG00000089512,GM26287
ENSMUSG00000098425,GM24949
ENSMUSG00000077022,GM22707
ENSMUSG00000064833,GM25926
ENSMUSG00000080441,MIR1249
ENSMUSG00000064527,GM26438
ENSMUSG00000099132,GM27604
ENSMUSG00000098349,GM27711
ENSMUSG00000065569,MIR137
ENSMUSG00000099203,MIR6389
ENSMUSG00000065620,GM24764
ENSMUSG00000087979,GM23715
ENSMUSG00000077639,GM22772
ENSMUSG00000096565,GM24100
ENSMUSG00000092862,MIR3094
ENSMUSG00000096432,GM22132
ENSMUSG00000077342,GM24670
ENSMUSG00000096190,SNORD116L6
ENSMUSG00000084582,GM25178
ENSMUSG00000088865,GM23069
ENSMUSG00000088474,GM23085
ENSMUSG00000065374,GM22738
ENSMUSG00000099147,MIR7081
ENSMUSG00000098972,MIR8093
ENSMUSG00000098918,MIR6481
ENSMUSG00000065427,MIR429
ENSMUSG00000065651,GM25973
ENSMUSG00000088358,GM24008
ENSMUSG00000093118,MIR3083
ENSMUSG00000077572,GM24886
ENSMUSG00000065934,GM25630
ENSMUSG00000076394,GM25991
ENSMUSG00000096817,GM25084
ENSMUSG00000077607,GM25803
ENSMUSG00000077176,GM25759
ENSMUSG00000076271,MIR697
ENSMUSG00000077107,MIR344C
ENSMUSG00000106347,MIR5615-1
ENSMUSG00000078008,MIR291A
ENSMUSG00000076379,MIR190A
ENSMUSG00000087743,GM25153
ENSMUSG00000077397,GM24341
ENSMUSG00000088943,GM23259
ENSMUSG00000076338,MIR181D
ENSMUSG00000089477,GM25365
ENSMUSG00000088166,GM23536
ENSMUSG00000098733,GM27833
ENSMUSG00000092738,MIR5135
ENSMUSG00000088633,GM22313
ENSMUSG00000098740,GM27475
ENSMUSG00000080485,GM23493
ENSMUSG00000094765,GM25523
ENSMUSG00000095786,GM24673
ENSMUSG00000095939,GM25702
ENSMUSG00000077358,GM26293
ENSMUSG00000089589,GM23343
ENSMUSG00000087815,GM22491
ENSMUSG00000088230,GM25427
ENSMUSG00000077777,GM22372
ENSMUSG00000094431,CAAA01205117.1
ENSMUSG00000088208,GM23751
ENSMUSG00000094454,GM22624
ENSMUSG00000093075,GM25948
ENSMUSG00000077200,GM25613
ENSMUSG00000095536,GM25285
ENSMUSG00000098687,MIR7K
ENSMUSG00000088842,GM26356
ENSMUSG00000096830,GM26231
ENSMUSG00000065407,MIR135A-1
ENSMUSG00000064634,GM22620
ENSMUSG00000106344,MIR1892
ENSMUSG00000105424,GM44304
ENSMUSG00000092966,GM22240
ENSMUSG00000094897,GM22288
ENSMUSG00000065304,GM23245
ENSMUSG00000094452,GM22623
ENSMUSG00000106605,GM44365
ENSMUSG00000077269,GM24434
ENSMUSG00000065627,GM24803
ENSMUSG00000088565,GM23781
ENSMUSG00000096889,GM23571
ENSMUSG00000094382,GM22192
ENSMUSG00000098623,MIR8112
ENSMUSG00000065752,GM23344
ENSMUSG00000088171,GM25220
ENSMUSG00000098658,MIR6338
ENSMUSG00000088225,GM22598
ENSMUSG00000076060,MIR704
ENSMUSG00000065533,MIR205
ENSMUSG00000088582,GM22966
ENSMUSG00000077393,GM24338
ENSMUSG00000099163,MIR7660
ENSMUSG00000089117,GM25903
ENSMUSG00000089051,GM23354
ENSMUSG00000077239,SNORD66
ENSMUSG00000093134,GM25996
ENSMUSG00000088908,GM25433
ENSMUSG00000088485,GM23640
ENSMUSG00000095506,GM22448
ENSMUSG00000064783,GM22684
ENSMUSG00000098319,MIR7038
ENSMUSG00000098807,MIR300
ENSMUSG00000084747,MIR1899
ENSMUSG00000106657,GM47303
ENSMUSG00000077421,GM24283
ENSMUSG00000088598,GM24599
ENSMUSG00000084497,GM22107
ENSMUSG00000098446,MIR7242
ENSMUSG00000098537,GM27867
ENSMUSG00000098617,GM27300
ENSMUSG00000084683,GM22025
ENSMUSG00000105697,MIR7661
ENSMUSG00000065437,MIR30D
ENSMUSG00000093011,MIR100
ENSMUSG00000088620,GM23032
ENSMUSG00000092652,MIR3104
ENSMUSG00000099005,MIR6398
ENSMUSG00000095256,N-R5S209
ENSMUSG00000092751,MIR3080
ENSMUSG00000094677,GM22008
ENSMUSG00000077700,GM24069
ENSMUSG00000077590,GM26015
ENSMUSG00000098516,MIR7651
ENSMUSG00000089002,GM23855
ENSMUSG00000065623,GM24762
ENSMUSG00000096832,GM50451
ENSMUSG00000065312,GM26063
ENSMUSG00000099232,GM27884
ENSMUSG00000088980,MIR669M-2
ENSMUSG00000093142,MIR3106
ENSMUSG00000088641,GM26483
ENSMUSG00000099295,GM27718
ENSMUSG00000088928,GM25898
ENSMUSG00000106470,MIR7055
ENSMUSG00000077305,GM22470
ENSMUSG00000087916,GM24912
ENSMUSG00000089465,GM23702
ENSMUSG00000077733,GM23608
ENSMUSG00000096692,GM23191
ENSMUSG00000087873,GM26099
ENSMUSG00000087798,GM25962
ENSMUSG00000078034,GM24683
ENSMUSG00000098491,GM27688
ENSMUSG00000096136,GM25146
ENSMUSG00000088825,GM25223
ENSMUSG00000093218,GM25252
ENSMUSG00000077376,GM25167
ENSMUSG00000064994,GM22422
ENSMUSG00000106199,MIR3967
ENSMUSG00000087732,GM24651
ENSMUSG00000088693,GM22330
ENSMUSG00000092745,MIR5122
ENSMUSG00000093207,GM22414
ENSMUSG00000095915,N-R5S115
ENSMUSG00000096114,GM26272
ENSMUSG00000084498,N-R5S98
ENSMUSG00000104817,GM44358
ENSMUSG00000105805,GM44498
ENSMUSG00000077290,GM25407
ENSMUSG00000095678,GM25101
ENSMUSG00000096324,GM26336
ENSMUSG00000088784,GM25370
ENSMUSG00000080500,GM22072
ENSMUSG00000065262,GM23451
ENSMUSG00000065404,MIR201
ENSMUSG00000065463,SNORD45C
ENSMUSG00000076948,MIR467E
ENSMUSG00000093100,MIR3971
ENSMUSG00000065812,GM24696
ENSMUSG00000095299,GM25380
ENSMUSG00000105318,GM44480
ENSMUSG00000096288,GM22251
ENSMUSG00000095476,GM25077
ENSMUSG00000064967,GM24405
ENSMUSG00000088657,GM24847
ENSMUSG00000070127,MIR146B
ENSMUSG00000089262,GM22893
ENSMUSG00000065258,GM23969
ENSMUSG00000088090,GM23668
ENSMUSG00000064455,N-R5S56
ENSMUSG00000064952,GM24920
ENSMUSG00000104794,MIR28C
ENSMUSG00000087746,GM25150
ENSMUSG00000088453,GM25706
ENSMUSG00000077709,SNORA64
ENSMUSG00000094639,GM24218
ENSMUSG00000065700,GM22827
ENSMUSG00000093026,GM25301
ENSMUSG00000087989,GM22228
ENSMUSG00000106145,MIR7073
ENSMUSG00000095966,N-R5S105
ENSMUSG00000094184,MIR743B
ENSMUSG00000088672,GM23664
ENSMUSG00000098831,MIR7119
ENSMUSG00000080459,MIR669G
ENSMUSG00000098307,GM27460
ENSMUSG00000077713,GM25728
ENSMUSG00000089510,GM25307
ENSMUSG00000080364,GM25777
ENSMUSG00000088914,GM22605
ENSMUSG00000080411,MIR1193
ENSMUSG00000088776,GM26038
ENSMUSG00000089614,GM23505
ENSMUSG00000077603,GM22673
ENSMUSG00000089603,GM23059
ENSMUSG00000065315,GM26064
ENSMUSG00000092953,GM26217
ENSMUSG00000093003,MIR3473C
ENSMUSG00000096067,GM23682
ENSMUSG00000076067,MIR592
ENSMUSG00000092686,GM25745
ENSMUSG00000087917,GM24911
ENSMUSG00000064748,N-R5S28
ENSMUSG00000065586,MIR96
ENSMUSG00000098826,MIR7677
ENSMUSG00000089141,GM23409
ENSMUSG00000077708,GM24071
ENSMUSG00000093302,GM23801
ENSMUSG00000094919,GM26389
ENSMUSG00000106007,GM23128
ENSMUSG00000094359,GM25571
ENSMUSG00000064795,GM22423
ENSMUSG00000088526,GM26087
ENSMUSG00000077228,GM22273
ENSMUSG00000064698,GM24152
ENSMUSG00000105913,MIR5121
ENSMUSG00000065574,MIR203
ENSMUSG00000093074,GM25949
ENSMUSG00000095509,MIR467B
ENSMUSG00000077413,GM23389
ENSMUSG00000077222,GM22270
ENSMUSG00000089276,GM24545
ENSMUSG00000077564,GM23202
ENSMUSG00000088596,GM24602
ENSMUSG00000084565,MIR1901
ENSMUSG00000088028,GM22141
ENSMUSG00000089134,GM24767
ENSMUSG00000065881,GM22866
ENSMUSG00000077456,GM22927
ENSMUSG00000065405,MIR30A
ENSMUSG00000089095,GM25660
ENSMUSG00000088460,GM24747
ENSMUSG00000095169,GM25546
ENSMUSG00000089266,GM22891
ENSMUSG00000077758,GM23527
ENSMUSG00000089597,GM24976
ENSMUSG00000098666,MIR6950
ENSMUSG00000087781,GM23168
ENSMUSG00000092905,GM25735
ENSMUSG00000089038,GM22164
ENSMUSG00000065701,RNY1
ENSMUSG00000099140,MIR7237
ENSMUSG00000088436,GM25382
ENSMUSG00000087925,GM23232
ENSMUSG00000065903,GM26111
ENSMUSG00000099250,RN7S2
ENSMUSG00000098303,GM27459
ENSMUSG00000065644,GM25859
ENSMUSG00000096296,SNORD88C
ENSMUSG00000094007,GM24169
ENSMUSG00000088108,SNORA47
ENSMUSG00000094609,GM25870
ENSMUSG00000065227,GM25790
ENSMUSG00000093300,GM23799
ENSMUSG00000099317,GM27610
ENSMUSG00000093032,GM23631
ENSMUSG00000088136,GM22587
ENSMUSG00000093114,GM22696
ENSMUSG00000076269,MIR374B
ENSMUSG00000065495,MIR150
ENSMUSG00000092764,GM23362
ENSMUSG00000089267,GM22890
ENSMUSG00000088930,GM25921
ENSMUSG00000084566,GM26477
ENSMUSG00000077065,GM25040
ENSMUSG00000098308,GM27782
ENSMUSG00000087728,GM26274
ENSMUSG00000098998,GM27913
ENSMUSG00000093014,GM22464
ENSMUSG00000088812,GM22384
ENSMUSG00000087825,GM22279
ENSMUSG00000089414,GM22010
ENSMUSG00000104884,MIR5046
ENSMUSG00000094308,GM24926
ENSMUSG00000065708,GM22826
ENSMUSG00000089015,GM24996
ENSMUSG00000106440,GM44466
ENSMUSG00000088743,GM23221
ENSMUSG00000077265,GM24430
ENSMUSG00000064596,GM22298
ENSMUSG00000098507,GM27935
ENSMUSG00000096126,GM22307
ENSMUSG00000094521,GM22911
ENSMUSG00000064512,GM22456
ENSMUSG00000077059,GM24541
ENSMUSG00000105477,GM47307
ENSMUSG00000093373,GM23075
ENSMUSG00000065421,MIRLET7A-1
ENSMUSG00000095697,MIR683-1
ENSMUSG00000106368,GM44453
ENSMUSG00000096310,GM23523
ENSMUSG00000094148,GM24952
ENSMUSG00000099285,GM27989
ENSMUSG00000077058,GM24542
ENSMUSG00000076256,MIR19B-1
ENSMUSG00000065220,GM25794
ENSMUSG00000084478,GM26425
ENSMUSG00000077786,GM23909
ENSMUSG00000088404,GM25885
ENSMUSG00000065866,GM24032
ENSMUSG00000098920,GM27427
ENSMUSG00000076246,GM22256
ENSMUSG00000076255,MIR92B
ENSMUSG00000105544,GM44477
ENSMUSG00000088663,GM25332
ENSMUSG00000077399,GM24335
ENSMUSG00000092781,MIR3057
ENSMUSG00000089382,GM24675
ENSMUSG00000089007,GM23877
ENSMUSG00000077671,GM24473
ENSMUSG00000065578,MIR181B-2
ENSMUSG00000088222,GM22599
ENSMUSG00000064581,GM25133
ENSMUSG00000087919,GM24908
ENSMUSG00000064759,GM25475
ENSMUSG00000093338,MIR3090
ENSMUSG00000080454,GM24195
ENSMUSG00000096558,GM23568
ENSMUSG00000088674,GM22803
ENSMUSG00000055872,GM9985
ENSMUSG00000087766,GM23982
ENSMUSG00000077218,GM23948
ENSMUSG00000077276,GM22784
ENSMUSG00000084555,GM25270
ENSMUSG00000089524,GM22327
ENSMUSG00000098259,GM27616
ENSMUSG00000093329,GM24973
ENSMUSG00000098266,GM27516
ENSMUSG00000096112,GM26269
ENSMUSG00000064490,GM22283
ENSMUSG00000065905,GM26110
ENSMUSG00000088195,GM23901
ENSMUSG00000064860,N-R5S220
ENSMUSG00000080455,GM24194
ENSMUSG00000096694,GM23190
ENSMUSG00000088071,GM22818
ENSMUSG00000088997,GM22766
ENSMUSG00000089490,GM26362
ENSMUSG00000088301,GM23381
ENSMUSG00000096728,AC140325.4
ENSMUSG00000099267,MIR6955
ENSMUSG00000077448,GM23126
ENSMUSG00000104933,MIR466E
ENSMUSG00000064553,GM24622
ENSMUSG00000077449,GM23127
ENSMUSG00000065689,N-R5S7
ENSMUSG00000087863,GM24442
ENSMUSG00000094183,GM22622
ENSMUSG00000089454,GM24228
ENSMUSG00000098323,GM27275
ENSMUSG00000079438,GM11115
ENSMUSG00000088823,GM25226
ENSMUSG00000088953,GM24942
ENSMUSG00000087829,GM22277
ENSMUSG00000092815,MIR3099
ENSMUSG00000077177,GM25760
ENSMUSG00000064854,GM24527
ENSMUSG00000065792,GM25515
ENSMUSG00000064572,GM25801
ENSMUSG00000090353,GM17555
ENSMUSG00000104797,MIR1897
ENSMUSG00000095933,GM25700
ENSMUSG00000095319,GM25465
ENSMUSG00000084741,GM25293
ENSMUSG00000080615,SNORD99
ENSMUSG00000096172,GM22992
ENSMUSG00000088587,GM22962
ENSMUSG00000088327,GM25666
ENSMUSG00000064871,SNORD58B
ENSMUSG00000092878,GM25642
ENSMUSG00000077851,MIR876
ENSMUSG00000094227,GM21767
ENSMUSG00000064666,SNORA52
ENSMUSG00000084635,GM23883
ENSMUSG00000095314,GM25462
ENSMUSG00000098636,GM27742
ENSMUSG00000093059,GM24809
ENSMUSG00000099045,MIR6374
ENSMUSG00000077701,GM24068
ENSMUSG00000064500,GM25296
ENSMUSG00000065647,GM25896
ENSMUSG00000075719,GM23741
ENSMUSG00000077146,GM22939
ENSMUSG00000096772,GM22114
ENSMUSG00000093065,GM23154
ENSMUSG00000088441,GM25599
ENSMUSG00000094068,GM25156
ENSMUSG00000091195,GM17332
ENSMUSG00000094661,CCL19
ENSMUSG00000077345,SNORD70
ENSMUSG00000077175,GM25758
ENSMUSG00000077549,SNORD71
ENSMUSG00000087981,GM22227
ENSMUSG00000064567,GM24143
ENSMUSG00000094723,GM23356
ENSMUSG00000077453,GM25915
ENSMUSG00000105138,MIR6964
ENSMUSG00000065892,GM24521
ENSMUSG00000080432,GM23178
ENSMUSG00000080469,SNORD98
ENSMUSG00000087997,GM25056
ENSMUSG00000106081,GM47280
ENSMUSG00000088640,GM26482
ENSMUSG00000099037,GM27554
ENSMUSG00000106312,GM44378
ENSMUSG00000096821,GM24570
ENSMUSG00000058567,GM2531
ENSMUSG00000088532,GM22706
ENSMUSG00000096865,GM23313
ENSMUSG00000065787,GM22681
ENSMUSG00000089304,GM24844
ENSMUSG00000088538,GM23276
ENSMUSG00000064718,GM25929
ENSMUSG00000065945,GM23796
ENSMUSG00000065919,GM24449
ENSMUSG00000077288,GM25765
ENSMUSG00000093015,GM22463
ENSMUSG00000105841,MIR3960
ENSMUSG00000098731,MIR7027
ENSMUSG00000089584,GM23337
ENSMUSG00000093956,GM24497
ENSMUSG00000095019,AC234645.1
ENSMUSG00000088357,GM24011
ENSMUSG00000093294,GM25399
ENSMUSG00000089030,GM22160
ENSMUSG00000065612,MIR151
ENSMUSG00000064689,GM25815
ENSMUSG00000094836,AC123873.3
ENSMUSG00000094244,GM23967
ENSMUSG00000065305,GM23246
ENSMUSG00000104690,GM47304
ENSMUSG00000076051,MIR707
ENSMUSG00000088577,GM25456
ENSMUSG00000094730,GM26178
ENSMUSG00000064670,GM22808
ENSMUSG00000096730,VMN2R122
ENSMUSG00000065691,N-R5S77
ENSMUSG00000065089,GM26493
ENSMUSG00000093745,GM24420
ENSMUSG00000098606,MIR6903
ENSMUSG00000092713,GM22858
ENSMUSG00000065660,N-R5S170
ENSMUSG00000065865,GM24030
ENSMUSG00000077693,GM25345
ENSMUSG00000077298,GM24127
ENSMUSG00000094833,GM25473
ENSMUSG00000095069,GM26190
ENSMUSG00000095828,GM25449
ENSMUSG00000093037,MIR3066
ENSMUSG00000098602,MIR6946
ENSMUSG00000096564,GM24099
ENSMUSG00000065239,GM22971
ENSMUSG00000077965,GM24605
ENSMUSG00000093163,GM22994
ENSMUSG00000105567,GM44305
ENSMUSG00000087838,GM23954
ENSMUSG00000079600,GM17604
ENSMUSG00000093645,GM23187
ENSMUSG00000088697,GM22332
ENSMUSG00000104683,GM44385
ENSMUSG00000084654,N-R5S150
ENSMUSG00000094565,GM25229
ENSMUSG00000064758,GM26331
ENSMUSG00000077430,GM22592
ENSMUSG00000094548,GM25221
ENSMUSG00000077620,N-R5S9
ENSMUSG00000080350,GM26248
ENSMUSG00000089229,GM25043
ENSMUSG00000084713,GM24627
ENSMUSG00000089320,GM25976
ENSMUSG00000098647,CAAA01064564.1
ENSMUSG00000092818,GM27361
ENSMUSG00000089220,GM22074
ENSMUSG00000087846,GM25625
ENSMUSG00000084440,GM26254
ENSMUSG00000095220,GM23560
ENSMUSG00000091041,GM17720
ENSMUSG00000096219,N-R5S93
ENSMUSG00000065444,MIR27A
ENSMUSG00000098822,MIR7039
ENSMUSG00000089588,GM23548
ENSMUSG00000095449,N-R5S112
ENSMUSG00000098342,GM27849
ENSMUSG00000093161,GM22183
ENSMUSG00000105455,GM44499
ENSMUSG00000088699,GM22328
ENSMUSG00000088932,GM25920
ENSMUSG00000065555,MIR219A-1
ENSMUSG00000096398,GM23689
ENSMUSG00000065232,GM22973
ENSMUSG00000089491,GM26363
ENSMUSG00000084457,N-R5S73
ENSMUSG00000094372,GM21839
ENSMUSG00000084664,GM23213
ENSMUSG00000093362,GM22802
ENSMUSG00000065309,GM23244
ENSMUSG00000093101,GM25533
ENSMUSG00000077591,GM26016
ENSMUSG00000093168,GM22990
ENSMUSG00000079794,AC125149.2
ENSMUSG00000106253,MIR468
ENSMUSG00000095672,AC133103.5
ENSMUSG00000088624,GM23317
ENSMUSG00000093167,MIR5131
ENSMUSG00000099185,MIR7662
ENSMUSG00000077706,N-R5S72
ENSMUSG00000065684,GM23733
ENSMUSG00000087949,GM24251
ENSMUSG00000064407,GM23926
ENSMUSG00000093256,GM22933
ENSMUSG00000063277,GM10128
ENSMUSG00000064377,GM24966
ENSMUSG00000079230,GM11065
ENSMUSG00000064642,GM23299
ENSMUSG00000077256,GM26081
ENSMUSG00000116166,GM49403
ENSMUSG00000077681,GM22496
ENSMUSG00000065382,GM23097
ENSMUSG00000105874,GM44344
ENSMUSG00000089353,GM25488
ENSMUSG00000077191,SNORD64
ENSMUSG00000078251,GM16487
ENSMUSG00000088408,GM25881
ENSMUSG00000084463,GM22959
ENSMUSG00000069518,GM10271
ENSMUSG00000096502,GM23089
ENSMUSG00000077367,GM23483
ENSMUSG00000084479,GM26424
ENSMUSG00000080507,GM22071
ENSMUSG00000093404,GM25190
ENSMUSG00000089475,GM25363
ENSMUSG00000094943,GM25753
ENSMUSG00000052241,A930035D04RIK
ENSMUSG00000098608,MIR6981
ENSMUSG00000089077,GM24501
ENSMUSG00000093359,GM23292
ENSMUSG00000080487,GM23492
ENSMUSG00000092124,B930094E09RIK
ENSMUSG00000097221,1810049J17RIK
ENSMUSG00000064601,GM25634
ENSMUSG00000096660,GM22863
ENSMUSG00000067627,GM10217
ENSMUSG00000093928,GM23863
ENSMUSG00000065718,GM25650
ENSMUSG00000065937,GM25627
ENSMUSG00000065017,GM23510
ENSMUSG00000088678,GM23666
ENSMUSG00000088810,GM22382
ENSMUSG00000065876,GM25682
ENSMUSG00000084601,GM23111
ENSMUSG00000088775,GM26037
ENSMUSG00000084530,AC137708.1
ENSMUSG00000070071,MIR465
ENSMUSG00000087910,GM24914
ENSMUSG00000077153,GM24580
ENSMUSG00000089296,GM23205
ENSMUSG00000064719,GM25930
ENSMUSG00000064897,GM22504
ENSMUSG00000080474,GM25317
ENSMUSG00000098955,MIR6935
ENSMUSG00000098700,GM27525
ENSMUSG00000094310,GM23243
ENSMUSG00000065705,GM22829
ENSMUSG00000092825,GM23164
ENSMUSG00000077858,GM25063
ENSMUSG00000094965,GM22416
ENSMUSG00000092784,MIR3077
ENSMUSG00000064692,GM24151
ENSMUSG00000096328,GM26337
ENSMUSG00000094337,GM3286
ENSMUSG00000089476,GM25364
ENSMUSG00000065778,GM22154
ENSMUSG00000088500,GM24419
ENSMUSG00000104773,MIR7657
ENSMUSG00000105849,MIR409
ENSMUSG00000096350,GM25707
ENSMUSG00000077443,GM23133
ENSMUSG00000088253,GM24285
ENSMUSG00000093243,GM24575
ENSMUSG00000084422,GM25108
ENSMUSG00000098769,MIR8103
ENSMUSG00000106299,GM44339
ENSMUSG00000094573,SNORD116L13
ENSMUSG00000088850,GM24729
ENSMUSG00000098344,MIR3473F
ENSMUSG00000098334,MIR7043
ENSMUSG00000080522,GM23881
ENSMUSG00000084446,N-R5S207
ENSMUSG00000088685,GM23995
ENSMUSG00000098514,GM27663
ENSMUSG00000096801,GM23412
ENSMUSG00000002658,GTF2F1
ENSMUSG00000088334,GM22842
ENSMUSG00000088458,GM26373
ENSMUSG00000094901,GM23576
ENSMUSG00000077396,GM24340
ENSMUSG00000084705,N-R5S63
ENSMUSG00000093932,GM25525
ENSMUSG00000088653,GM24851
ENSMUSG00000084733,GM25808
ENSMUSG00000089194,GM25769
ENSMUSG00000077385,GM22657
ENSMUSG00000084550,GM25269
ENSMUSG00000099209,GM27941
ENSMUSG00000098455,GM27428
ENSMUSG00000077743,N-R5S16
ENSMUSG00000084492,N-R5S157
ENSMUSG00000098809,GM27471
ENSMUSG00000106366,MIR3069
ENSMUSG00000080363,GM25778
ENSMUSG00000088686,GM24857
ENSMUSG00000078057,MIR873A
ENSMUSG00000084644,GM24379
ENSMUSG00000093571,GM24757
ENSMUSG00000117083,GM49800
ENSMUSG00000089179,GM22428
ENSMUSG00000077127,MIR743
ENSMUSG00000089365,GM23823
ENSMUSG00000088608,GM24186
ENSMUSG00000093365,GM22801
ENSMUSG00000092845,GM24328
ENSMUSG00000092731,GM24026
ENSMUSG00000096597,GM21886
ENSMUSG00000093258,GM22929
ENSMUSG00000049202,4930515G13RIK
ENSMUSG00000076424,GM25986
ENSMUSG00000088813,GM22383
ENSMUSG00000089152,GM22424
ENSMUSG00000099060,MIR7025
ENSMUSG00000094377,GM24407
ENSMUSG00000077460,GM26419
ENSMUSG00000098857,GM27395
ENSMUSG00000093234,MIR3085
ENSMUSG00000088155,GM26349
ENSMUSG00000092806,GM26463
